file.txt	V	10150000	VU	8147500	67.138179	m1	1.041667	m100	1.000000	m55	1.000000	mCG	1.000000	m2	12.500000	0.005000
file.txt	V	6426500	VU	6426500	52.956552	m1	1.419355	m100	1.000000	m55	1.000000	mCG	1.000000	m2	14.285714	0.004000
file.txt	V	3825000	VU	3825000	31.519305	m1	1.000000	m100	1.000000	m55	1.000000	mCG	1.000000	m2	10.000000	0.002000
file.txt	V	0	VU	0	0.000000	m1	-nan(ind)	m100	-nan(ind)	m55	-nan(ind)	mCG	-nan(ind)	m2	-nan(ind)	0.000000
file.txt	V	3825000	VU	3825000	47.812500	m1	1.000000	m100	1.000000	m55	1.000000	mCG	1.000000	m2	5.000000	0.002000
file.txt	V	2525000	VU	2525000	20.806861	m1	1.333333	m100	1.000000	m55	1.000000	mCG	1.000000	m2	40.000000	0.001000
file.txt	V	2525000	VU	2525000	20.806861	m1	1.333333	m100	1.000000	m55	1.000000	mCG	1.000000	m2	40.000000	0.001000
file.txt	V	2525000	VU	2525000	20.806861	m1	1.333333	m100	1.000000	m55	1.000000	mCG	1.000000	m2	40.000000	0.001000
file.txt	V	2525000	VU	2525000	20.806861	m1	1.333333	m100	1.000000	m55	1.000000	mCG	1.000000	m2	40.000000	0.002000
file.txt	V	2525000	VU	2525000	20.806861	m1	1.333333	m100	1.000000	m55	1.000000	mCG	1.000000	m2	40.000000	0.001000
file.txt	V	3025000	VU	3025000	24.927032	m1	1.250000	m100	1.000000	m55	1.000000	mCG	1.000000	m2	20.833333	0.010000
file.txt	V	7050300	VU	7050300	58.096877	m1	1.073171	m100	1.000000	m55	1.000000	mCG	1.000000	m2	3.773585	0.014000
file.txt	V	7050300	VU	7050300	58.096877	m1	1.073171	m100	1.000000	m55	1.000000	mCG	1.000000	m2	3.773585	0.016000
file.txt	V	7050300	VU	7050300	58.096877	m1	1.073171	m100	1.000000	m55	1.000000	mCG	1.000000	m2	3.773585	0.015000
file.txt	V	12750000	VU	8160000	67.241183	m1	1.000000	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.001000
file.txt	V	12750000	VU	8160000	67.241183	m1	1.000000	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.000000
file.txt	V	12750000	VU	8160000	67.241183	m1	1.000000	m100	1.000000	m55	1.000000	mCG	1.000000	m2	0.000000	0.001000
file.txt	V	12625000	VU	8125000	66.952771	m1	1.020833	m100	1.000000	m55	1.000000	mCG	1.000000	m2	12.500000	0.002000
file.txt	V	12625000	VU	8125000	66.952771	m1	1.020833	m100	1.000000	m55	1.000000	mCG	1.000000	m2	12.500000	0.002000
file.txt	V	5482500	VU	5482500	45.177670	m1	1.064516	m100	1.000000	m55	1.000000	mCG	1.000000	m2	9.302326	0.006000
file.txt	V	4525000	VU	4525000	37.287543	m1	1.150000	m100	1.000000	m55	1.000000	mCG	1.000000	m2	13.888889	0.007000
file.txt	V	4525000	VU	4525000	37.287543	m1	1.150000	m100	1.000000	m55	1.000000	mCG	1.000000	m2	13.888889	0.010000
file.txt	V	4525000	VU	4525000	37.287543	m1	1.150000	m100	1.000000	m55	1.000000	mCG	1.000000	m2	13.888889	0.007000
file.txt	V	6947500	VU	6947500	57.249770	m1	1.051282	m100	1.000000	m55	1.000000	mCG	1.000000	m2	12.727273	0.015000
file.txt	V	6947500	VU	6947500	57.249770	m1	1.051282	m100	1.000000	m55	1.000000	mCG	1.000000	m2	12.727273	0.014000
file.txt	V	6947500	VU	6947500	57.249770	m1	1.051282	m100	1.000000	m55	1.000000	mCG	1.000000	m2	12.727273	0.016000
