19	2	200	200	150
5581450	4645921
40	185	142	60	200	147	9	4	1	0	0	0
60	185	132	80	200	137	9	4	1	0	0	0
60	185	137	80	200	142	9	4	1	0	0	0
60	185	142	80	200	147	9	4	1	0	0	0
80	185	132	100	200	137	9	4	1	0	0	0
80	185	137	100	200	142	9	4	1	0	0	0
80	185	142	100	200	147	9	4	1	0	0	0
100	185	132	120	200	137	9	4	1	0	0	0
100	185	137	120	200	142	9	4	1	0	0	0
100	185	142	120	200	147	9	4	1	0	0	0
120	185	132	140	200	137	9	4	1	0	0	0
120	185	137	140	200	142	9	4	1	0	0	0
120	185	142	140	200	147	9	4	1	0	0	0
140	185	132	160	200	137	9	4	1	0	0	0
140	185	137	160	200	142	9	4	1	0	0	0
140	185	142	160	200	147	9	4	1	0	0	0
160	185	132	180	200	137	9	4	1	0	0	0
160	185	137	180	200	142	9	4	1	0	0	0
160	185	142	180	200	147	9	4	1	0	0	0
0	161	117	8	164	120	2	5	1	0	0	0
8	161	117	16	164	120	2	5	1	0	0	0
16	161	117	24	164	120	2	5	1	0	0	0
0	182	132	8	185	135	2	6	1	0	0	0
0	182	135	8	185	138	2	6	1	0	0	0
8	182	132	16	185	135	2	6	1	0	0	0
8	182	135	16	185	138	2	6	1	0	0	0
16	182	132	24	185	135	2	6	1	0	0	0
16	182	135	24	185	138	2	6	1	0	0	0
24	182	132	32	185	135	2	6	1	0	0	0
24	182	135	32	185	138	2	6	1	0	0	0
32	182	132	40	185	135	2	6	1	0	0	0
32	182	135	40	185	138	2	6	1	0	0	0
40	182	132	48	185	135	2	6	1	0	0	0
40	182	135	48	185	138	2	6	1	0	0	0
48	182	132	56	185	135	2	6	1	0	0	0
48	182	135	56	185	138	2	6	1	0	0	0
56	182	132	64	185	135	2	6	1	0	0	0
56	182	135	64	185	138	2	6	1	0	0	0
64	182	132	72	185	135	2	6	1	0	0	0
64	182	135	72	185	138	2	6	1	0	0	0
72	182	132	80	185	135	2	6	1	0	0	0
72	182	135	80	185	138	2	6	1	0	0	0
80	182	132	88	185	135	2	6	1	0	0	0
80	182	135	88	185	138	2	6	1	0	0	0
88	182	132	96	185	135	2	6	1	0	0	0
88	182	135	96	185	138	2	6	1	0	0	0
96	182	132	104	185	135	2	6	1	0	0	0
96	182	135	104	185	138	2	6	1	0	0	0
104	182	132	112	185	135	2	6	1	0	0	0
104	182	135	112	185	138	2	6	1	0	0	0
112	182	132	120	185	135	2	6	1	0	0	0
112	182	135	120	185	138	2	6	1	0	0	0
120	182	132	128	185	135	2	6	1	0	0	0
120	182	135	128	185	138	2	6	1	0	0	0
128	182	132	136	185	135	2	6	1	0	0	0
128	182	135	136	185	138	2	6	1	0	0	0
136	182	132	144	185	135	2	6	1	0	0	0
136	182	135	144	185	138	2	6	1	0	0	0
144	182	132	152	185	135	2	6	1	0	0	0
144	182	135	152	185	138	2	6	1	0	0	0
152	182	132	160	185	135	2	6	1	0	0	0
152	182	135	160	185	138	2	6	1	0	0	0
160	182	132	168	185	135	2	6	1	0	0	0
160	182	135	168	185	138	2	6	1	0	0	0
168	182	132	176	185	135	2	6	1	0	0	0
168	182	135	176	185	138	2	6	1	0	0	0
176	182	132	184	185	135	2	6	1	0	0	0
176	182	135	184	185	138	2	6	1	0	0	0
184	182	132	192	185	135	2	6	1	0	0	0
184	182	135	192	185	138	2	6	1	0	0	0
0	186	147	20	193	149	10	7	1	0	0	0
0	193	147	20	200	149	10	7	1	0	0	0
20	186	147	40	193	149	10	8	1	0	0	0
20	193	147	40	200	149	10	8	1	0	0	0
40	186	147	60	193	149	10	8	1	0	0	0
40	193	147	60	200	149	10	8	1	0	0	0
60	186	147	80	193	149	10	8	1	0	0	0
60	193	147	80	200	149	10	8	1	0	0	0
80	186	147	100	193	149	10	8	1	0	0	0
80	193	147	100	200	149	10	8	1	0	0	0
100	186	147	120	193	149	10	8	1	0	0	0
100	193	147	120	200	149	10	8	1	0	0	0
120	186	147	140	193	149	10	8	1	0	0	0
120	193	147	140	200	149	10	8	1	0	0	0
140	186	147	160	193	149	10	8	1	0	0	0
140	193	147	160	200	149	10	8	1	0	0	0
160	186	147	180	193	149	10	8	1	0	0	0
160	193	147	180	200	149	10	8	1	0	0	0
0	165	0	17	182	19	1	9	1	0	0	0
0	165	19	17	182	38	1	9	1	0	0	0
0	165	38	17	182	57	1	9	1	0	0	0
0	165	57	17	182	76	1	9	1	0	0	0
0	165	76	17	182	95	1	9	1	0	0	0
0	165	95	17	182	114	1	9	1	0	0	0
0	165	114	17	182	133	1	9	1	0	0	0
17	165	0	34	182	19	1	9	1	0	0	0
17	165	19	34	182	38	1	9	1	0	0	0
17	165	38	34	182	57	1	9	1	0	0	0
17	165	57	34	182	76	1	9	1	0	0	0
17	165	76	34	182	95	1	9	1	0	0	0
17	165	95	34	182	114	1	9	1	0	0	0
17	165	114	34	182	133	1	9	1	0	0	0
34	165	0	51	182	19	1	9	1	0	0	0
34	165	19	51	182	38	1	9	1	0	0	0
34	165	38	51	182	57	1	9	1	0	0	0
34	165	57	51	182	76	1	9	1	0	0	0
34	165	76	51	182	95	1	9	1	0	0	0
34	165	95	51	182	114	1	9	1	0	0	0
34	165	114	51	182	133	1	9	1	0	0	0
51	165	0	68	182	19	1	9	1	0	0	0
51	165	19	68	182	38	1	9	1	0	0	0
51	165	38	68	182	57	1	9	1	0	0	0
51	165	57	68	182	76	1	9	1	0	0	0
51	165	76	68	182	95	1	9	1	0	0	0
51	165	95	68	182	114	1	9	1	0	0	0
51	165	114	68	182	133	1	9	1	0	0	0
68	165	0	85	182	19	1	9	1	0	0	0
68	165	19	85	182	38	1	9	1	0	0	0
68	165	38	85	182	57	1	9	1	0	0	0
68	165	57	85	182	76	1	9	1	0	0	0
68	165	76	85	182	95	1	9	1	0	0	0
68	165	95	85	182	114	1	9	1	0	0	0
68	165	114	85	182	133	1	9	1	0	0	0
0	170	133	32	182	150	3	10	1	0	0	0
0	167	133	8	170	136	2	11	1	0	0	0
0	161	120	8	164	123	2	12	1	0	0	0
8	167	133	16	170	136	2	13	1	0	0	0
16	167	133	24	170	136	2	14	1	0	0	0
24	167	133	32	170	136	2	15	1	0	0	0
32	167	133	40	170	136	2	15	1	0	0	0
40	167	133	48	170	136	2	15	1	0	0	0
48	167	133	56	170	136	2	15	1	0	0	0
56	167	133	64	170	136	2	15	1	0	0	0
64	167	133	72	170	136	2	15	1	0	0	0
72	167	133	80	170	136	2	15	1	0	0	0
30	0	0	60	41	39	0	16	1	0	0	0
30	0	39	60	41	78	0	16	1	0	0	0
30	0	78	60	41	117	0	16	1	0	0	0
30	41	0	60	82	39	0	16	1	0	0	0
30	41	39	60	82	78	0	16	1	0	0	0
30	41	78	60	82	117	0	16	1	0	0	0
30	82	0	60	123	39	0	16	1	0	0	0
30	82	39	60	123	78	0	16	1	0	0	0
30	82	78	60	123	117	0	16	1	0	0	0
30	123	0	60	164	39	0	16	1	0	0	0
30	123	39	60	164	78	0	16	1	0	0	0
30	123	78	60	164	117	0	16	1	0	0	0
25	0	117	28	8	120	2	17	1	0	0	0
25	8	117	28	16	120	2	17	1	0	0	0
25	16	117	28	24	120	2	17	1	0	0	0
25	24	117	28	32	120	2	17	1	0	0	0
30	0	117	60	31	127	7	18	1	0	0	0
30	0	127	60	31	137	7	18	1	0	0	0
30	0	137	60	31	147	7	18	1	0	0	0
30	31	117	60	62	127	7	18	1	0	0	0
30	31	127	60	62	137	7	18	1	0	0	0
30	31	137	60	62	147	7	18	1	0	0	0
30	62	117	60	93	127	7	18	1	0	0	0
30	62	127	60	93	137	7	18	1	0	0	0
30	62	137	60	93	147	7	18	1	0	0	0
30	93	117	60	124	127	7	18	1	0	0	0
30	93	127	60	124	137	7	18	1	0	0	0
30	93	137	60	124	147	7	18	1	0	0	0
30	124	117	60	155	127	7	18	1	0	0	0
30	124	127	60	155	137	7	18	1	0	0	0
30	124	137	60	155	147	7	18	1	0	0	0
30	0	147	37	20	149	10	19	1	0	0	0
30	20	147	37	40	149	10	19	1	0	0	0
30	40	147	37	60	149	10	19	1	0	0	0
30	60	147	37	80	149	10	19	1	0	0	0
30	80	147	37	100	149	10	19	1	0	0	0
30	100	147	37	120	149	10	19	1	0	0	0
30	120	147	37	140	149	10	19	1	0	0	0
37	0	147	44	20	149	10	19	1	0	0	0
37	20	147	44	40	149	10	19	1	0	0	0
37	40	147	44	60	149	10	19	1	0	0	0
37	60	147	44	80	149	10	19	1	0	0	0
37	80	147	44	100	149	10	19	1	0	0	0
37	100	147	44	120	149	10	19	1	0	0	0
37	120	147	44	140	149	10	19	1	0	0	0
44	0	147	51	20	149	10	19	1	0	0	0
44	20	147	51	40	149	10	19	1	0	0	0
44	40	147	51	60	149	10	19	1	0	0	0
44	60	147	51	80	149	10	19	1	0	0	0
44	80	147	51	100	149	10	19	1	0	0	0
44	100	147	51	120	149	10	19	1	0	0	0
44	120	147	51	140	149	10	19	1	0	0	0
51	0	147	58	20	149	10	19	1	0	0	0
51	20	147	58	40	149	10	19	1	0	0	0
51	40	147	58	60	149	10	19	1	0	0	0
51	60	147	58	80	149	10	19	1	0	0	0
51	80	147	58	100	149	10	19	1	0	0	0
51	100	147	58	120	149	10	19	1	0	0	0
51	120	147	58	140	149	10	19	1	0	0	0
30	157	117	50	164	119	10	20	1	0	0	0
30	157	119	50	164	121	10	20	1	0	0	0
32	171	133	43	182	147	18	21	1	0	0	0
43	171	133	54	182	147	18	21	1	0	0	0
54	171	133	65	182	147	18	21	1	0	0	0
65	171	133	76	182	147	18	21	1	0	0	0
30	141	147	50	148	149	10	22	1	0	0	0
30	148	147	50	155	149	10	22	1	0	0	0
32	175	147	52	182	149	10	23	1	0	0	0
52	175	147	72	182	149	10	23	1	0	0	0
60	0	0	99	59	36	5	24	1	0	0	0
60	0	36	99	59	72	5	24	1	0	0	0
60	0	72	99	59	108	5	24	1	0	0	0
60	0	108	99	59	144	5	24	1	0	0	0
99	0	0	138	59	36	5	24	1	0	0	0
99	0	36	138	59	72	5	24	1	0	0	0
99	0	72	138	59	108	5	24	1	0	0	0
99	0	108	138	59	144	5	24	1	0	0	0
138	0	0	177	59	36	5	24	1	0	0	0
138	0	36	177	59	72	5	24	1	0	0	0
138	0	72	177	59	108	5	24	1	0	0	0
138	0	108	177	59	144	5	24	1	0	0	0
60	106	0	99	165	36	5	25	1	0	0	0
60	106	36	99	165	72	5	25	1	0	0	0
60	106	72	99	165	108	5	25	1	0	0	0
60	106	108	99	165	144	5	25	1	0	0	0
99	106	0	138	165	36	5	25	1	0	0	0
99	106	36	138	165	72	5	25	1	0	0	0
99	106	72	138	165	108	5	25	1	0	0	0
99	106	108	138	165	144	5	25	1	0	0	0
138	106	0	177	165	36	5	25	1	0	0	0
138	106	36	177	165	72	5	25	1	0	0	0
138	106	72	177	165	108	5	25	1	0	0	0
138	106	108	177	165	144	5	25	1	0	0	0
60	0	144	75	20	149	9	26	1	0	0	0
60	20	144	75	40	149	9	26	1	0	0	0
75	0	144	90	20	149	9	26	1	0	0	0
75	20	144	90	40	149	9	26	1	0	0	0
90	0	144	105	20	149	9	26	1	0	0	0
90	20	144	105	40	149	9	26	1	0	0	0
105	0	144	120	20	149	9	26	1	0	0	0
105	20	144	120	40	149	9	26	1	0	0	0
120	0	144	135	20	149	9	26	1	0	0	0
120	20	144	135	40	149	9	26	1	0	0	0
135	0	144	150	20	149	9	26	1	0	0	0
135	20	144	150	40	149	9	26	1	0	0	0
150	0	144	165	20	149	9	26	1	0	0	0
150	20	144	165	40	149	9	26	1	0	0	0
60	120	144	80	135	149	9	27	1	0	0	0
60	135	144	80	150	149	9	27	1	0	0	0
60	150	144	80	165	149	9	27	1	0	0	0
80	120	144	100	135	149	9	27	1	0	0	0
80	135	144	100	150	149	9	27	1	0	0	0
80	150	144	100	165	149	9	27	1	0	0	0
100	120	144	120	135	149	9	27	1	0	0	0
100	135	144	120	150	149	9	27	1	0	0	0
100	150	144	120	165	149	9	27	1	0	0	0
120	120	144	140	135	149	9	27	1	0	0	0
120	135	144	140	150	149	9	27	1	0	0	0
120	150	144	140	165	149	9	27	1	0	0	0
140	120	144	160	135	149	9	27	1	0	0	0
140	135	144	160	150	149	9	27	1	0	0	0
140	150	144	160	165	149	9	27	1	0	0	0
60	59	0	79	88	19	11	28	1	0	0	0
60	59	19	79	88	38	11	28	1	0	0	0
60	59	38	79	88	57	11	28	1	0	0	0
60	59	57	79	88	76	11	28	1	0	0	0
60	59	76	79	88	95	11	28	1	0	0	0
60	59	95	79	88	114	11	28	1	0	0	0
60	59	114	79	88	133	11	28	1	0	0	0
79	59	0	98	88	19	11	28	1	0	0	0
79	59	19	98	88	38	11	28	1	0	0	0
79	59	38	98	88	57	11	28	1	0	0	0
79	59	57	98	88	76	11	28	1	0	0	0
79	59	76	98	88	95	11	28	1	0	0	0
79	59	95	98	88	114	11	28	1	0	0	0
79	59	114	98	88	133	11	28	1	0	0	0
98	59	0	117	88	19	11	28	1	0	0	0
98	59	19	117	88	38	11	28	1	0	0	0
98	59	38	117	88	57	11	28	1	0	0	0
98	59	57	117	88	76	11	28	1	0	0	0
98	59	76	117	88	95	11	28	1	0	0	0
98	59	95	117	88	114	11	28	1	0	0	0
98	59	114	117	88	133	11	28	1	0	0	0
117	59	0	136	88	19	11	28	1	0	0	0
117	59	19	136	88	38	11	28	1	0	0	0
117	59	38	136	88	57	11	28	1	0	0	0
117	59	57	136	88	76	11	28	1	0	0	0
117	59	76	136	88	95	11	28	1	0	0	0
117	59	95	136	88	114	11	28	1	0	0	0
117	59	114	136	88	133	11	28	1	0	0	0
136	59	0	155	88	19	11	28	1	0	0	0
136	59	19	155	88	38	11	28	1	0	0	0
136	59	38	155	88	57	11	28	1	0	0	0
136	59	57	155	88	76	11	28	1	0	0	0
136	59	76	155	88	95	11	28	1	0	0	0
136	59	95	155	88	114	11	28	1	0	0	0
136	59	114	155	88	133	11	28	1	0	0	0
155	59	0	174	88	19	11	28	1	0	0	0
155	59	19	174	88	38	11	28	1	0	0	0
155	59	38	174	88	57	11	28	1	0	0	0
155	59	57	174	88	76	11	28	1	0	0	0
155	59	76	174	88	95	11	28	1	0	0	0
155	59	95	174	88	114	11	28	1	0	0	0
155	59	114	174	88	133	11	28	1	0	0	0
174	59	0	193	88	19	11	28	1	0	0	0
174	59	19	193	88	38	11	28	1	0	0	0
174	59	38	193	88	57	11	28	1	0	0	0
174	59	57	193	88	76	11	28	1	0	0	0
174	59	76	193	88	95	11	28	1	0	0	0
174	59	95	193	88	114	11	28	1	0	0	0
174	59	114	193	88	133	11	28	1	0	0	0
60	88	0	118	102	15	4	29	1	0	0	0
60	88	15	118	102	30	4	29	1	0	0	0
60	88	30	118	102	45	4	29	1	0	0	0
60	88	45	118	102	60	4	29	1	0	0	0
60	88	60	118	102	75	4	29	1	0	0	0
60	88	75	118	102	90	4	29	1	0	0	0
60	88	90	118	102	105	4	29	1	0	0	0
60	88	105	118	102	120	4	29	1	0	0	0
60	88	120	118	102	135	4	29	1	0	0	0
60	88	135	118	102	150	4	29	1	0	0	0
118	88	0	176	102	15	4	29	1	0	0	0
118	88	15	176	102	30	4	29	1	0	0	0
118	88	30	176	102	45	4	29	1	0	0	0
118	88	45	176	102	60	4	29	1	0	0	0
118	88	60	176	102	75	4	29	1	0	0	0
118	88	75	176	102	90	4	29	1	0	0	0
118	88	90	176	102	105	4	29	1	0	0	0
118	88	105	176	102	120	4	29	1	0	0	0
118	88	120	176	102	135	4	29	1	0	0	0
118	88	135	176	102	150	4	29	1	0	0	0
60	40	144	80	55	149	9	30	1	0	0	0
60	59	133	80	84	141	14	31	1	0	0	0
60	59	141	80	84	149	14	31	1	0	0	0
80	59	133	100	84	141	14	31	1	0	0	0
80	59	141	100	84	149	14	31	1	0	0	0
100	59	133	120	84	141	14	31	1	0	0	0
100	59	141	120	84	149	14	31	1	0	0	0
120	59	133	140	84	141	14	31	1	0	0	0
120	59	141	140	84	149	14	31	1	0	0	0
140	59	133	160	84	141	14	31	1	0	0	0
140	59	141	160	84	149	14	31	1	0	0	0
160	59	133	180	84	141	14	31	1	0	0	0
160	59	141	180	84	149	14	31	1	0	0	0
80	40	144	100	55	149	9	32	1	0	0	0
85	166	0	101	182	51	6	33	1	0	0	0
85	166	51	101	182	102	6	33	1	0	0	0
101	166	0	117	182	51	6	33	1	0	0	0
101	166	51	117	182	102	6	33	1	0	0	0
117	166	0	133	182	51	6	33	1	0	0	0
117	166	51	133	182	102	6	33	1	0	0	0
133	166	0	149	182	51	6	33	1	0	0	0
133	166	51	149	182	102	6	33	1	0	0	0
149	166	0	165	182	51	6	33	1	0	0	0
149	166	51	165	182	102	6	33	1	0	0	0
165	166	0	181	182	51	6	33	1	0	0	0
165	166	51	181	182	102	6	33	1	0	0	0
181	166	0	197	182	51	6	33	1	0	0	0
181	166	51	197	182	102	6	33	1	0	0	0
85	170	102	117	182	119	3	34	1	0	0	0
85	170	119	117	182	136	3	34	1	0	0	0
117	170	102	149	182	119	3	34	1	0	0	0
117	170	119	149	182	136	3	34	1	0	0	0
149	170	102	181	182	119	3	34	1	0	0	0
149	170	119	181	182	136	3	34	1	0	0	0
100	40	144	120	55	149	9	35	1	0	0	0
120	40	144	140	55	149	9	35	1	0	0	0
140	40	144	160	55	149	9	35	1	0	0	0
160	125	144	175	145	149	9	36	1	0	0	0
160	145	144	175	165	149	9	36	1	0	0	0
177	0	0	196	29	19	11	37	1	0	0	0
177	0	19	196	29	38	11	37	1	0	0	0
177	0	38	196	29	57	11	37	1	0	0	0
177	0	57	196	29	76	11	37	1	0	0	0
177	0	76	196	29	95	11	37	1	0	0	0
177	0	95	196	29	114	11	37	1	0	0	0
177	0	114	196	29	133	11	37	1	0	0	0
177	29	0	196	58	19	11	37	1	0	0	0
177	29	19	196	58	38	11	37	1	0	0	0
177	29	38	196	58	57	11	37	1	0	0	0
177	29	57	196	58	76	11	37	1	0	0	0
177	29	76	196	58	95	11	37	1	0	0	0
177	29	95	196	58	114	11	37	1	0	0	0
177	29	114	196	58	133	11	37	1	0	0	0
177	0	133	189	32	150	3	38	1	0	0	0
177	32	133	192	52	138	9	39	1	0	0	0
176	88	0	194	106	22	16	40	1	0	0	0
176	88	22	194	106	44	16	40	1	0	0	0
176	88	44	194	106	66	16	40	1	0	0	0
176	88	66	194	106	88	16	40	1	0	0	0
176	88	88	194	106	110	16	40	1	0	0	0
176	88	110	194	106	132	16	40	1	0	0	0
177	108	0	196	137	19	11	41	1	0	0	0
177	108	19	196	137	38	11	41	1	0	0	0
177	108	38	196	137	57	11	41	1	0	0	0
177	108	57	196	137	76	11	41	1	0	0	0
177	108	76	196	137	95	11	41	1	0	0	0
177	108	95	196	137	114	11	41	1	0	0	0
177	108	114	196	137	133	11	41	1	0	0	0
177	137	0	196	166	19	11	41	1	0	0	0
177	137	19	196	166	38	11	41	1	0	0	0
177	137	38	196	166	57	11	41	1	0	0	0
177	137	57	196	166	76	11	41	1	0	0	0
177	137	76	196	166	95	11	41	1	0	0	0
177	137	95	196	166	114	11	41	1	0	0	0
177	137	114	196	166	133	11	41	1	0	0	0
177	134	133	189	166	150	3	42	1	0	0	0
177	114	133	192	134	138	9	43	1	0	0	0
176	88	132	187	99	146	18	44	1	0	0	0
181	171	102	192	182	123	12	45	1	0	0	0
180	189	132	191	200	145	8	46	1	0	0	0
193	58	0	200	78	2	10	47	1	0	0	0
193	58	2	200	78	4	10	47	1	0	0	0
1200	0	0	1241	30	39	0	48	1	0	0	0
1200	0	39	1241	30	78	0	48	1	0	0	0
1200	0	78	1241	30	117	0	48	1	0	0	0
1242	0	0	1259	17	19	1	49	1	0	0	0
1242	0	19	1259	17	38	1	49	1	0	0	0
1260	0	0	1272	32	17	3	50	1	0	0	0
1260	0	17	1272	32	34	3	50	1	0	0	0
1260	0	34	1272	32	51	3	50	1	0	0	0
1260	0	51	1272	32	68	3	50	1	0	0	0
1260	0	68	1272	32	85	3	50	1	0	0	0
1260	0	85	1272	32	102	3	50	1	0	0	0
1260	0	102	1272	32	119	3	50	1	0	0	0
1260	0	119	1272	32	136	3	50	1	0	0	0
1260	0	136	1272	32	153	3	50	1	0	0	0
1260	0	153	1272	32	170	3	50	1	0	0	0
1260	0	170	1272	32	187	3	50	1	0	0	0
1260	0	187	1272	32	204	3	50	1	0	0	0
1260	0	204	1272	32	221	3	50	1	0	0	0
1260	0	221	1272	32	238	3	50	1	0	0	0
1260	0	238	1272	32	255	3	50	1	0	0	0
1260	0	255	1272	32	272	3	50	1	0	0	0
1260	0	272	1272	32	289	3	50	1	0	0	0
1260	0	289	1272	32	306	3	50	1	0	0	0
1260	0	306	1272	32	323	3	50	1	0	0	0
1260	0	323	1272	32	340	3	50	1	0	0	0
1260	0	340	1272	32	357	3	50	1	0	0	0
1260	0	357	1272	32	374	3	50	1	0	0	0
1260	0	374	1272	32	391	3	50	1	0	0	0
1260	0	391	1272	32	408	3	50	1	0	0	0
1260	0	408	1272	32	425	3	50	1	0	0	0
1260	0	425	1272	32	442	3	50	1	0	0	0
1260	0	442	1272	32	459	3	50	1	0	0	0
1260	0	459	1272	32	476	3	50	1	0	0	0
1260	0	476	1272	32	493	3	50	1	0	0	0
1260	0	493	1272	32	510	3	50	1	0	0	0
1260	0	510	1272	32	527	3	50	1	0	0	0
1260	0	527	1272	32	544	3	50	1	0	0	0
1260	0	544	1272	32	561	3	50	1	0	0	0
1260	0	561	1272	32	578	3	50	1	0	0	0
1260	0	578	1272	32	595	3	50	1	0	0	0
1260	0	595	1272	32	612	3	50	1	0	0	0
1260	0	612	1272	32	629	3	50	1	0	0	0
1260	0	629	1272	32	646	3	50	1	0	0	0
1260	0	646	1272	32	663	3	50	1	0	0	0
1260	0	663	1272	32	680	3	50	1	0	0	0
1260	0	680	1272	32	697	3	50	1	0	0	0
1260	0	697	1272	32	714	3	50	1	0	0	0
1260	0	714	1272	32	731	3	50	1	0	0	0
1260	0	731	1272	32	748	3	50	1	0	0	0
1260	0	748	1272	32	765	3	50	1	0	0	0
1260	0	765	1272	32	782	3	50	1	0	0	0
