132	1	1203	235	239
4502	0	0	4622	100	160	84	43	0	1	132
4623	0	0	4743	100	160	85	44	0	1	132
4744	0	0	4864	100	160	86	45	0	1	132
4865	0	0	4985	100	160	87	46	0	1	132
4986	0	0	5106	100	160	88	47	0	1	132
5107	0	0	5227	100	160	89	48	0	1	132
5228	0	0	5348	100	160	90	49	0	1	132
5349	0	0	5469	100	160	91	50	0	1	132
5470	0	0	5590	100	160	93	51	0	1	132
5591	0	0	5711	100	160	94	52	0	1	132
5712	0	0	5832	100	160	95	53	0	1	132
5833	0	0	5953	100	160	96	54	0	1	132
5954	0	0	6074	100	160	97	55	0	1	132
6075	0	0	6195	100	160	98	56	0	1	132
6196	0	0	6316	100	160	99	57	0	1	132
6317	0	0	6437	100	160	100	58	0	1	132
6438	0	0	6558	100	160	101	59	0	1	132
6559	0	0	6679	100	160	102	60	0	1	132
6680	0	0	6800	100	160	103	61	0	1	132
6801	0	0	6921	100	160	104	62	0	1	132
6922	0	0	7042	100	160	105	63	0	1	132
7043	0	0	7163	100	160	107	64	0	1	132
7164	0	0	7284	100	160	108	65	0	1	132
7285	0	0	7405	100	160	109	66	0	1	132
7406	0	0	7526	100	160	110	67	0	1	132
7527	0	0	7647	100	160	111	68	0	1	132
7648	0	0	7768	100	160	112	69	0	1	132
7769	0	0	7889	100	160	113	70	0	1	132
7890	0	0	8010	100	160	114	71	0	1	132
8011	0	0	8131	100	160	115	72	0	1	132
8132	0	0	8252	100	160	116	73	0	1	132
8253	0	0	8373	100	160	117	74	0	1	132
8374	0	0	8494	100	160	118	75	0	1	132
8495	0	0	8615	100	160	119	76	0	1	132
8616	0	0	8736	100	160	120	77	0	1	132
8737	0	0	8857	100	160	121	78	0	1	132
8858	0	0	8978	100	160	122	79	0	1	132
