16	1	1203	235	239
0	99999
0	0	0	20	50	100	12	1	1	0	0
20	0	0	40	50	100	12	1	1	0	0
40	0	0	60	50	100	12	1	1	0	0
60	0	0	80	50	100	12	1	1	0	0
80	0	0	100	50	100	12	1	1	0	0
100	0	0	120	50	100	12	1	1	0	0
120	0	0	140	50	100	12	1	1	0	0
140	0	0	160	50	100	12	1	1	0	0
160	0	0	180	50	100	12	1	1	0	0
180	0	0	200	50	100	12	1	1	0	0
200	0	0	220	50	100	12	1	1	0	0
220	0	0	240	50	100	12	1	1	0	0
240	0	0	260	50	100	12	1	1	0	0
260	0	0	280	50	100	12	1	1	0	0
280	0	0	300	50	100	12	1	1	0	0
300	0	0	320	50	100	12	1	1	0	0
320	0	0	340	50	100	12	1	1	0	0
340	0	0	360	50	100	12	1	1	0	0
360	0	0	380	50	100	12	1	1	0	0
380	0	0	400	50	100	12	1	1	0	0
400	0	0	420	50	100	12	1	1	0	0
420	0	0	440	50	100	12	1	1	0	0
440	0	0	460	50	100	12	1	1	0	0
460	0	0	480	50	100	12	1	1	0	0
480	0	0	500	50	100	12	1	1	0	0
500	0	0	520	50	100	12	1	1	0	0
520	0	0	540	50	100	12	1	1	0	0
540	0	0	560	50	100	12	1	1	0	0
560	0	0	580	50	100	12	1	1	0	0
580	0	0	600	50	100	12	1	1	0	0
0	0	100	50	25	190	11	2	2	0	0
0	25	100	50	50	190	11	2	2	0	0
50	0	100	100	25	190	11	2	2	0	0
50	25	100	100	50	190	11	2	2	0	0
100	0	100	150	25	190	11	2	2	0	0
100	25	100	150	50	190	11	2	2	0	0
150	0	100	200	25	190	11	2	2	0	0
150	25	100	200	50	190	11	2	2	0	0
200	0	100	250	25	190	11	2	2	0	0
200	25	100	250	50	190	11	2	2	0	0
250	0	100	300	25	190	11	2	2	0	0
250	25	100	300	50	190	11	2	2	0	0
300	0	100	350	25	190	11	2	2	0	0
300	25	100	350	50	190	11	2	2	0	0
350	0	100	400	25	190	11	2	2	0	0
350	25	100	400	50	190	11	2	2	0	0
400	0	100	450	25	190	11	2	2	0	0
400	25	100	450	50	190	11	2	2	0	0
450	0	100	500	25	190	11	2	2	0	0
450	25	100	500	50	190	11	2	2	0	0
0	0	190	120	50	200	14	3	3	0	0
0	0	200	120	50	210	14	3	3	0	0
0	0	210	120	50	220	14	3	3	0	0
0	0	220	120	50	230	14	3	3	0	0
120	0	190	230	50	205	7	4	4	0	0
120	0	205	230	50	220	7	4	4	0	0
